path,methods,module,params,files
"/api/shows/by/untag","GET","shows","enableFullTextSearch|limit|page|pattern_fragment|search|show_type|sort_by|team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/consume/traffic_package/shows","GET","shows","limit|page|team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/count","GET","shows","enableFullTextSearch|pattern_fragment|search|show_type|version","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/deleted/shows","GET","shows","enableFullTextSearch|limit|offset|page|search|show_type|version","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/from/official","GET","shows","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/from/official2","GET","shows","enableFullTextSearch|limit|page|pattern_fragment|search|show_type|sort_by|version","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/shows/from/teams","GET","shows","enableFullTextSearch|limit|offset|page|pattern_fragment|search|show_type|sort_by|version","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/from/teams/count","GET","shows","pattern_fragment|version","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/shows/getwxarticledata","POST","shows","articleurl|user_sid","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/shows/importwxarticle","POST","shows","articleurl","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/shows/pattfrag-tags/clear","DELETE","shows","team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/shows/pattfrag-tags/order","GET|POST","shows","team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/shows/pattfrag-tags/rename","POST","shows","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/shows/recover","POST|GET","shows","limit|offset","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/recover/{param}","POST","shows","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/send","POST","shows","from_show_id|show_id|title_postfix","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/tags/clear","DELETE|POST","shows","team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/tags/order","GET|POST","shows","order|team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/tags/rename","POST|DELETE","shows","new_tag|old_tag","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/v5","POST","shows","from_show_id|g|o","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/shows/validate/teamshow","GET","shows","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/sms/auth_action","POST","sms","action|code","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/sms/auth_manual","POST","sms","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/sms/auth_skip","POST","sms","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/sms/change_phone","POST","sms","area_code|phone","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/sms/register_user","POST","sms","area_code|phone|randstr|ticket","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;edt_auth_index.js"
"/api/sms/reset_password","POST","sms","area_code|phone|randstr|ticket","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;edt_auth_index.js"
"/api/sms/validate_phone","POST","sms","action","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/statistics/show","GET","statistics","count","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/sys_info","GET","sys_info","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;edt_auth_index.js;xiumius_home_index.js"
"/api/teams","POST|GET|PUT|DELETE","teams","auth|desc|display_name|email|enterprise_member|info|member_visibility|right_public_create|role|role_type","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/teams/sub_account","POST|DELETE|PUT","teams","email|password","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/templates","GET","templates","keywords|limit|match_level|page|q|sort|tag_category|tag_ids|template_category","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/templates/allowed","POST","templates","resources","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/templates/items","GET","templates","atom_tpl_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/templates/tags","GET","templates","tag_category|tag_level|tag_name","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/templates/tags_tree","GET","templates","tag_category|tag_level_from|tag_level_to|template","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/upload-cdn/image/file","POST","upload-cdn","formData","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/upload-cdn/token","POST","upload-cdn","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/upload/token","GET","upload","team_id|upload_type","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home","GET","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/follow","POST|GET","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/followers","GET","user_home","limit|page","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/my/info","PUT","user_home","desc|name","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/my/published/exhibits","POST|DELETE","user_home","show_id","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/my/published/exhibits/orders","POST","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/published/user","GET","user_home","limit|page","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/sold/user","GET","user_home","access_token|end_date|limit|page_height|page_width|start_date","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag","GET","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user_home/tag/add","POST","user_home","published_shows_id|tag","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/clear/{param}","POST","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/order","GET","user_home","order","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/remove/{param}/{param2}","DELETE","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/rename","DELETE","user_home","new_tag|old_tag","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/shows/{show_id}/{show_id2}","DELETE","user_home","limit|page","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/tagorder/{param}","GET","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_home/tag/tags/{tag_id}/{tag_id2}","GET","user_home","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_setting","GET|POST","user_setting","settings","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_setting/background","POST","user_setting","background","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_setting/palette","GET|POST","user_setting","team_id|user_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/user_setting/show-receive-type","POST","user_setting","showReceiveType","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/user_setting/watermark","GET|POST","user_setting","team_id","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/user_setting/watermark-all","GET","user_setting","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js"
"/api/user/avatar/clear","POST","user","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/blacklist","GET","user","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/frozen","POST","user","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/identity","GET|POST","user","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info","GET","user","include","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;edt_auth_index.js;xiumius_home_index.js"
"/api/user/info/avatar","PUT","user","avatar_url","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/bind-phone","PUT","user","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/coin","GET","user","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/email","PUT|DELETE","user","code|email","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/extendlifebycoin","POST","user","coin","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/invitation","GET","user","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/nickname","PUT","user","nickname","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/phone","PUT","user","area_code|clear_email|code|phone","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/transfercoin","POST","user","area_code|transfer_count|transfer_email","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/info/upgradebycoin","POST","user","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/password","PUT","user","email|password","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/reset-phone","GET|DELETE|POST","user","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/template_membership","GET","user","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/template_membership_state","GET","user","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/traffic_package_info","GET","user","","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/traffic_package_list/for","GET","user","limit","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/unbind_apple","POST","user","force","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/unbind_qq","POST","user","force","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/unbind_wechat","POST","user","force","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/user/unbind_weibo","POST","user","force","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/wallet/bills","GET","wallet","limit|page","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/wallet/my/balance","GET","wallet","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/api/wallet/team_balance","GET","wallet","limit","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
